SCHS-IDF-B-Intercom,SCHS-IDF-B-Intercom,10.100.101.175,172.17.128.15,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0CW:,
SCHS-IDF-C,SCHS-IDF-C,10.100.101.129,172.17.128.5,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12N:,
SCHS-IDF-C-Intercom,SCHS-IDF-C-Intercom,10.100.101.176,172.17.128.16,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0DW:,
SCHS-IDF-D,SCHS-IDF-D,10.100.101.130,172.17.128.6,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P13C:,
SCHS-IDF-D-Intercom,SCHS-IDF-D-Intercom,10.100.101.177,172.17.128.17,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0E7:,
SCHS-IDF-E,SCHS-IDF-E,10.100.101.131,172.17.128.7,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P133:,
SCHS-IDF-E-Intercom,SCHS-IDF-E-Intercom,10.100.101.178,172.17.128.18,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3203M040:,
SCHS-IDF-F,SCHS-IDF-F,10.100.101.132,172.17.128.8,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12G:,
SCHS-IDF-F-Intercom,SCHS-IDF-F-Intercom,10.100.101.179,172.17.128.19,Brocade,1,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3218M005:,
SCHS-IDF-G,SCHS-IDF-G,10.100.101.133,172.17.128.9,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12R:,
SCHS-IDF-G-Intercom,SCHS-IDF-G-Intercom,10.100.101.180,172.17.128.20,Brocade,1,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3218M01R:,
SCHS-IDF-H,SCHS-IDF-H,10.100.101.134,172.17.128.10,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12K:DUI3823P044:,
SCHS-IDF-H-Intercom,SCHS-IDF-H-Intercom,10.100.101.181,172.17.128.21,Brocade,1,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3218M002:,
SCHS-IDF-I,SCHS-IDF-I,10.100.101.135,172.17.128.11,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3823P04V:,
SCHS-IDF-I-Intercom,SCHS-IDF-I-Intercom,10.100.101.182,172.17.128.22,Brocade,1,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3218M00C:,
SCHS-IDF-J,SCHS-IDF-J,10.100.101.183,172.17.128.12,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3823P040:,
SCHS-IDF-J-Intercom,SCHS-IDF-J-Intercom,10.100.101.184,172.17.128.23,Brocade,1,ICX6450-24p POE 24-port Management Module,ICX64R08010m,BZR3218M00L:,
SCHS-IDF-Press,SCHS-IDF-Press,10.100.101.185,172.17.128.24,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3809Q0FK:,
SCHS-MDF,SCHS-MDF,10.100.101.126,172.17.128.2,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090g,CYR3343N002:CYU3310N07B:,
SCHS-MDF-Intercom,SCHS-MDF-Intercom,10.100.101.149,172.17.128.13,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M0E9:,
SHES-IDF-A,SHES-IDF-A,10.100.101.62,172.16.26.4,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P10T:DUI3811P0YM:,
SHES-IDF-B,SHES-IDF-B,10.100.101.63,172.16.26.5,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P03S:DUI3832P079:,
SHES-MDF,SHES-MDF,10.100.101.61,172.16.26.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N07F:CYR3352M0HX:,
SHES-MDF-Intercom,SHES-MDF-Intercom,10.100.101.147,172.16.26.6,Brocade,2,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT3219M072:BZR3218M019:,
SMHS-IDF-A,SMHS-IDF-A,10.100.101.93,172.17.32.4,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N0ZF:DUK3804P03V:DUI3820P0KL:,
SMHS-IDF-ADMIN,SMHS-IDF-ADMIN,10.100.101.96,172.17.32.8,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N0ZR:DUI3811P130:DUK3804P03F:,
